t,i,j,k,v,q
2022,76,36,970610,12.121,           NA
2022,76,124,970610,4.719,           NA
2022,76,251,970610,878.372,        0.021
2022,76,344,970610,0.006,        0.001
2022,76,470,970610,0.055,        0.006
2022,76,579,970610,1.348,        0.001
2022,76,591,970610,0.043,        0.004
2022,76,702,970610,0.058,        0.006
2022,76,757,970610,0.856,        0.002
2022,76,826,970610,3.985,        0.204
2022,76,842,970610,13.641,        0.075
