t,i,j,k,v,q
2022,616,40,970610,1.617,        0.002
2022,616,251,970610,3.485,        0.151
2022,616,442,970610,0.024,        0.001
2022,616,528,970610,1.973,        0.003
2022,616,757,970610,0.724,        0.001
2022,616,826,970610,1.998,        0.001
2022,616,842,970610,44.99,        0.138
