t,i,j,k,v,q
2022,246,251,970610,51.171,        2.420
2022,246,528,970610,0.263,        0.001
2022,246,579,970610,0.431,        0.020
2022,246,643,970610,11.201,        0.030
2022,246,757,970610,15.145,        0.001
