t,i,j,k,v,q
2022,348,40,970610,0.521,        0.002
2022,348,251,970610,10.558,        0.032
2022,348,276,970610,70.089,        0.005
2022,348,528,970610,6.318,        0.018
2022,348,826,970610,10.267,        0.001
2022,348,842,970610,1173.087,       67.301
