t,i,j,k,v,q
2022,604,36,970610,1.137,           NA
2022,604,124,970610,6.419,           NA
2022,604,276,970610,2.481,        0.001
2022,604,757,970610,2.88,        0.002
2022,604,842,970610,70.218,        0.058
