t,i,j,k,v,q
2022,116,124,970610,4.473,           NA
2022,116,458,970690,4.897,        0.001
2022,116,702,970690,3.37,        0.002
2022,116,757,970690,3.618,        0.002
2022,116,842,970610,51.343,        0.022
2022,116,842,970690,5.469,        0.009
