t,i,j,k,v,q
2022,586,124,970610,10.534,           NA
2022,586,208,970690,0.687,        0.025
2022,586,276,970610,0.409,        0.001
2022,586,372,970610,4.719,        0.002
2022,586,752,970690,0.277,        0.005
2022,586,757,970610,0.261,           NA
2022,586,784,970690,0.799,        0.020
2022,586,826,970610,16.442,        0.016
2022,586,842,970690,156.268,        0.130
