t,i,j,k,v,q
2022,40,191,970610,1.885,        0.006
2022,251,191,970610,2.871,        0.007
2022,276,191,970610,0.515,        0.001
2022,380,191,970610,0.576,        0.002
2022,528,191,970610,0.002,           NA
2022,826,191,970610,6.437,        0.019
