t,i,j,k,v,q
2022,40,300,970610,1.869,        0.005
2022,203,300,970610,0.734,        0.001
2022,251,300,970610,3.555,        0.010
2022,276,300,970610,3.584,        0.008
2022,380,300,970610,2.411,        0.006
2022,528,300,970610,0.003,           NA
2022,826,300,970610,67.291,        0.114
2022,842,300,970610,19046.057,        0.607
