t,i,j,k,v,q
2022,56,152,970610,0.181,        0.002
2022,156,152,970610,21.004,        1.461
2022,276,152,970610,3.815,           NA
2022,380,152,970610,2.669,        0.045
2022,699,152,970610,0.125,        0.005
2022,826,152,970610,77.39,        0.253
2022,842,152,970610,218.515,        0.018
