t,i,j,k,v,q
2022,156,710,970610,0.638,        0.021
2022,344,710,970610,3.057,           NA
2022,380,710,970610,2.749,        0.028
2022,392,710,970610,7.099,        0.020
2022,528,710,970610,18.085,        3.367
2022,826,710,970610,97.236,        5.795
